iter , error
1 , 0.11664848848013913
2 , 0.06635836605366673
3 , 0.0439331080146267
4 , 0.032176880406746364
5 , 0.02462812382546435
6 , 0.01937931018574355
7 , 0.015510104727158929
8 , 0.012560785977312906
9 , 0.01031449511831674
10 , 0.00861894456685513
11 , 0.007346984488632103
12 , 0.006384916731835438
13 , 0.005640018182212986
14 , 0.005051614370229554
15 , 0.004582883620235375
16 , 0.004211239351893306
17 , 0.0039207356781823036
18 , 0.0036970613572525225
19 , 0.0035260594903154838
20 , 0.003394736582835232
21 , 0.0032923817083757457
22 , 0.0032108346064122694
23 , 0.003144198923579089
24 , 0.003088334406283437
25 , 0.0030402081070621313
26 , 0.0029973523577601783
27 , 0.0029573876133456327
28 , 0.00291750007456677
29 , 0.002873581896011653
30 , 0.0028183317729051946
31 , 0.0027354821217376217
32 , 0.002578524238501051
33 , 0.002192927910985756
34 , 0.002072476606132989
35 , 0.002000283550572585
36 , 0.0018336995746466394
37 , 0.0015401575502813052
38 , 0.0014114715047603022
39 , 0.0013127949429122018
40 , 0.0014093116526721443
41 , 0.0014493122208119398
42 , 0.0017286683986171593
43 , 0.0014079528852148566
44 , 0.0015504259060314185
45 , 0.0012647688566019438
46 , 0.001389882323205142
47 , 0.0011717021497503778
48 , 0.0012413244093507146
49 , 0.001118587056536317
50 , 0.0011354915100780785
51 , 0.0011311116522225695
52 , 0.0010892748061368928
53 , 0.0011824599037827171
54 , 0.0010899982743247847
55 , 0.0011473297904370555
56 , 0.0010365010391386442
57 , 0.0010339490419351068
58 , 0.001012330128550528
59 , 0.000996684189745542
60 , 0.0010120089915286686
61 , 0.0009898955235997456
62 , 0.0010072465246699315
63 , 0.0010523101628455915
64 , 0.0011020181342856663
65 , 0.0012116905753129389
66 , 0.0012078791949828428
67 , 0.0010648041531233308
68 , 0.0010497486816156525
69 , 0.0009440805309714266
70 , 0.0009798899779389367
71 , 0.00092488602972905
72 , 0.0009560653253018731
73 , 0.0009191001434793491
74 , 0.0009303855721034576
75 , 0.0009131201783824834
76 , 0.0009379678174595553
77 , 0.0009259081539030447
78 , 0.0009758297155860878
79 , 0.0009285618536218526
80 , 0.0009788914837467022
81 , 0.0009118112064755334
82 , 0.0009227926459046403
83 , 0.0008643755073311775
84 , 0.0008595528213876873
85 , 0.0008367086273874836
86 , 0.0008406802839377606
87 , 0.0008237017559203866
88 , 0.0008372290943031254
89 , 0.0008166348377289083
90 , 0.0008327437473293165
91 , 0.0008113612115866806
92 , 0.0008212470555341026
93 , 0.0008049684311128381
94 , 0.0008094538114210702
95 , 0.0007986759346131499
96 , 0.0008034419656349672
97 , 0.0007931915985528659
98 , 0.0008020895079506956
99 , 0.0007901332099370368
100 , 0.0008013019492872675
101 , 0.0007892379015240896
102 , 0.0007968148936872724
103 , 0.0007875087339494049
104 , 0.0007905038545384535
105 , 0.000784017300940493
106 , 0.0007873095404320658
107 , 0.0007796040136328052
108 , 0.000788224701105138
109 , 0.0007786992908293644
110 , 0.0007908377172013315
111 , 0.0007825524016544561
112 , 0.0007878941415595545
113 , 0.0007845603919457815
114 , 0.0007825537540239172
115 , 0.000781711031832064
