iter , error
1 , 0.07866123920628168
2 , 0.04150657616319268
3 , 0.026214321447759828
4 , 0.016682697117743065
5 , 0.010761461589375748
6 , 0.007198956690604346
7 , 0.004948845004960062
8 , 0.0034816267059174146
9 , 0.002448191753647214
10 , 0.0019250374130611893
11 , 0.001636891956863165
12 , 0.0014569087246523553
13 , 0.001333883914477031
14 , 0.0012446413276632152
15 , 0.0011770172796230537
16 , 0.0011238393148119328
17 , 0.0010808151363976204
18 , 0.0010450703450439133
19 , 0.0010147482787185573
20 , 0.0009885579342920551
21 , 0.0009656057666775407
22 , 0.0009452434365585615
23 , 0.0009269882178377892
24 , 0.0009104676460200067
25 , 0.0008953866873144089
26 , 0.000881507164921747
27 , 0.0008686351947746432
28 , 0.0008566132952165634
29 , 0.0008453151440815813
30 , 0.0008346416675981738
31 , 0.0008245176428561921
32 , 0.000814888341759563
33 , 0.0008057160089827187
34 , 0.0007969761748461096
35 , 0.0007886539547308115
36 , 0.0007807405671657094
37 , 0.0007732303072418768
38 , 0.0007661181518714003
39 , 0.0007593980759640157
40 , 0.000753062056977648
41 , 0.0007470996662868231
42 , 0.0007414981025416118
43 , 0.0007362425140260339
44 , 0.0007313164744720175
45 , 0.0007267025076077418
46 , 0.0007223825894355715
47 , 0.0007183385870841207
48 , 0.0007145526159879681
49 , 0.000711007312707576
50 , 0.0007076860299688411
51 , 0.0007045729650693756
52 , 0.0007016532342256206
53 , 0.0006989129049882977
54 , 0.000696338997445216
55 , 0.0006939194631545956
56 , 0.0006916431489610481
57 , 0.0006894997512227142
58 , 0.0006874797645986325
59 , 0.0006855744284235736
60 , 0.0006837756728145533
61 , 0.0006820760659763319
62 , 0.0006804687636650739
63 , 0.0006789474613961976
64 , 0.0006775063497134423
65 , 0.0006761400726467843
66 , 0.0006748436893565613
67 , 0.0006736126388749659
68 , 0.0006724427078012578
69 , 0.0006713300007752449
70 , 0.0006702709135374898
71 , 0.0006692621083797217
72 , 0.0006683004917913635
