iter , error
1 , 0.0859621904343389
2 , 0.04383870499652674
3 , 0.03152976197880168
4 , 0.024355053528543395
5 , 0.019632172881278373
6 , 0.016246926348635976
7 , 0.013676251789704632
8 , 0.011637793994309977
9 , 0.009967694485223113
10 , 0.008574614685019617
11 , 0.007408179460337809
12 , 0.006436244602749353
13 , 0.005627391371587918
14 , 0.004949735514335804
15 , 0.004380619660109687
16 , 0.003907145267423706
17 , 0.0035172356810201475
18 , 0.003194784727160256
19 , 0.0029240325704416523
20 , 0.0026935746393479576
21 , 0.002495547693851987
22 , 0.002324077361600129
23 , 0.002174567839829008
24 , 0.0020433824280747036
25 , 0.0019276452032493518
26 , 0.0018251073772847445
27 , 0.0017339854442505792
28 , 0.001652770827885446
29 , 0.0015801165008119573
30 , 0.0015148001008762613
31 , 0.0014557803056867115
32 , 0.0014021994033357695
33 , 0.0013534097290169896
34 , 0.001308896028114209
35 , 0.0012681499042644408
36 , 0.0012307836255307097
37 , 0.001196169335957712
38 , 0.001164240063619583
39 , 0.0011345029388917529
40 , 0.0011078455328561668
41 , 0.0010908817025265017
42 , 0.0011178630095130206
43 , 0.0013476863655386866
44 , 0.0019909327135903673
45 , 0.0024596867371178637
46 , 0.00218113106293539
47 , 0.0018462906256396876
48 , 0.001905774299642767
49 , 0.0018840265027777131
50 , 0.0016139756717943106
51 , 0.0014463397511006101
52 , 0.0013577485976436513
53 , 0.0012306661608460262
54 , 0.0011419510435056266
55 , 0.0010638687346904768
56 , 0.0009887941457166702
57 , 0.0009502110127591578
58 , 0.0009159909339132274
59 , 0.0008997771107116813
60 , 0.0008830800749086423
61 , 0.0008740102767885402
62 , 0.0008484114863791199
63 , 0.000832156873948181
64 , 0.000802565598528354
65 , 0.0007914304598654386
66 , 0.0007792361380634425
67 , 0.0007784664558450035
