iter , error
1 , 0.095846394686289
2 , 0.05448905090500765
3 , 0.039638090438166254
4 , 0.030648419273237946
5 , 0.024194619826911793
6 , 0.019334992458515495
7 , 0.015771495270885564
8 , 0.013201097641019692
9 , 0.011304984228025113
10 , 0.009847701056888385
11 , 0.0086870049042101
12 , 0.007734110414116097
13 , 0.0069351941033839225
14 , 0.006260866135790448
15 , 0.005691601736013418
16 , 0.005203796823488317
17 , 0.004765612431046765
18 , 0.004328733061882536
19 , 0.003818445527868912
20 , 0.00333706440565461
21 , 0.0030662488339964346
22 , 0.002850832234502275
23 , 0.0026636387613216284
24 , 0.002485947059193321
25 , 0.0023198293637434263
26 , 0.00215562095781205
27 , 0.001998209452773016
28 , 0.0018488067525931576
29 , 0.0017109103936732613
30 , 0.0015913892644209768
31 , 0.0014804470107627828
32 , 0.0013938145586740742
33 , 0.001305970285984633
34 , 0.0012524130528917153
35 , 0.0011884500745773224
36 , 0.0011805906732533086
37 , 0.001161945176810538
38 , 0.0012211253731372995
39 , 0.0012411128653897516
40 , 0.001289943247345635
41 , 0.0012524469885393072
42 , 0.0012560279631180149
43 , 0.0012024147744558822
44 , 0.0012122057443161754
45 , 0.0011783538459312537
46 , 0.0012210992555089983
47 , 0.0012286990030837184
48 , 0.0013288615654347352
49 , 0.0013274739407677268
50 , 0.0013770111743035677
51 , 0.0012486575828154945
52 , 0.001257395028577511
53 , 0.0011299450347181054
54 , 0.001129102275908882
