iter , error
1 , 0.07976478758672045
2 , 0.04305511069924008
3 , 0.03076642970667985
4 , 0.023907056591788094
5 , 0.01940791322170758
6 , 0.016313870655642677
7 , 0.014022671353689778
8 , 0.012234148041870256
9 , 0.010753880721768303
10 , 0.009446190193687495
11 , 0.00827268858963804
12 , 0.007223353876816642
13 , 0.0063109634501933316
14 , 0.005572118441944177
15 , 0.004962495555890324
16 , 0.004431326685516987
17 , 0.0039678929962898984
18 , 0.0035675916586507903
19 , 0.0032238161673270784
20 , 0.0029295423939969516
21 , 0.0026779758298687132
22 , 0.0024622067740278503
23 , 0.002275940253476586
24 , 0.002113958588242144
25 , 0.0019720421665836412
26 , 0.001846994044127377
27 , 0.001736209812447153
28 , 0.0016376167220302662
29 , 0.0015496161976764364
30 , 0.0014707919781825844
31 , 0.0014000856582507242
32 , 0.0013365493941020585
33 , 0.001279309909991526
34 , 0.0012277928631733489
35 , 0.00118122559360063
36 , 0.0011391540287403635
37 , 0.0011011604488272216
38 , 0.0010665220143350105
39 , 0.0010353562841108326
40 , 0.001006818815282101
41 , 0.0009808006131288276
42 , 0.0009576333261500218
43 , 0.0009354873013541187
44 , 0.0009165423136941219
45 , 0.0008985015355001618
46 , 0.0008814689789298078
47 , 0.0008698757149402016
48 , 0.0008537691587912345
49 , 0.0008450635133213264
50 , 0.0008399911443467618
51 , 0.0008387077520551967
52 , 0.0008684716368389222
53 , 0.0008660214720406546
54 , 0.0009271590924977504
55 , 0.0011228927102033756
56 , 0.0012481462154569902
57 , 0.001231278483604247
58 , 0.001405914369426494
59 , 0.001565404075516275
60 , 0.0012399106656643772
61 , 0.001135508019788583
62 , 0.0012876682217210526
63 , 0.0012475631289365463
64 , 0.001039108934845647
65 , 0.0010499071125203913
66 , 0.0011589551645256652
67 , 0.0009854067378030557
68 , 0.0010318454573875696
69 , 0.001229693148487499
70 , 0.001154735944480009
71 , 0.0010334981183706456
72 , 0.0010080293587799401
73 , 0.0010407541196043825
74 , 0.0010501800275093801
75 , 0.0010982363890675846
76 , 0.0012264958571266372
77 , 0.001094679959588124
78 , 0.0009358192355006622
79 , 0.0009558304404930007
80 , 0.0010067706905183737
81 , 0.0009504962884904629
82 , 0.0010643368719569866
83 , 0.0011087697053301323
84 , 0.0009509958741996968
85 , 0.0008979507872646489
86 , 0.0009029307161351004
87 , 0.0008987532949546122
88 , 0.0009484984078261688
89 , 0.000980376251554796
90 , 0.0010162735560545174
91 , 0.0009512200459146343
92 , 0.0008404624859397307
93 , 0.0008766808180746248
94 , 0.0009212149239773658
95 , 0.0008710098901870775
96 , 0.0009605818385722692
97 , 0.0009938923721550057
98 , 0.0008577435384201984
99 , 0.0008362319836887173
100 , 0.000827511888509933
101 , 0.0008296495438188936
102 , 0.0008630839026444082
103 , 0.000869823507625814
104 , 0.0009163573137744855
105 , 0.0008944711870649861
106 , 0.0007911839156932263
107 , 0.0008200332600464777
108 , 0.0008396032300950984
109 , 0.0007944552379578936
110 , 0.0008486314393921599
111 , 0.0008824486044225274
112 , 0.0007993914886540631
113 , 0.0007946515661742681
114 , 0.0007554470418354498
115 , 0.000772655678824497
116 , 0.0007841631952889879
117 , 0.0007611928389783046
118 , 0.0008178023400421204
119 , 0.0008267279559531724
120 , 0.000728977387149827
121 , 0.0007483063365890541
122 , 0.0007396815986947189
123 , 0.0007153496476169486
124 , 0.000734597980317446
125 , 0.0007481061845943903
126 , 0.0007291608715723556
127 , 0.0007291040928489444
