iter , error
1 , 0.09902449973797586
2 , 0.04585765813955884
3 , 0.02394102135829341
4 , 0.01471800111901937
5 , 0.009866342665410761
6 , 0.006984002939178333
7 , 0.005581327457209271
8 , 0.004524806240409598
9 , 0.004046602869075525
10 , 0.0032888191921545675
11 , 0.0029972187335513094
12 , 0.0030601763089146013
13 , 0.0026622390061686913
14 , 0.0026252799698745642
15 , 0.002594788092049058
16 , 0.0023811034631832885
17 , 0.002209814875276779
18 , 0.0023058754198866838
19 , 0.0021048197492649634
20 , 0.001938416312084643
21 , 0.0019851688538005804
22 , 0.0018430742857130857
23 , 0.0019571008318003957
24 , 0.0017377563748753458
25 , 0.0019121934628311592
26 , 0.0014826662879141254
27 , 0.0014629210630978777
28 , 0.00103427626042319
29 , 0.0011165394790121127
30 , 0.0009764513535550045
31 , 0.0011488388053798382
32 , 0.0009369177811633318
33 , 0.001095027245481232
34 , 0.0009142483065635506
35 , 0.0011005710214809484
36 , 0.0009046632151690948
37 , 0.001024517613450756
38 , 0.0008834853263074153
39 , 0.0011137457380789196
40 , 0.0008983629970415783
41 , 0.0008963657165920949
42 , 0.001036093866436182
43 , 0.0008694203409224816
44 , 0.0009682040048549221
45 , 0.000852060608964349
46 , 0.0011019826586868924
47 , 0.0008864175674580903
48 , 0.0008402558461543701
49 , 0.0010753457038098601
50 , 0.0008791292432492758
51 , 0.0008332057750931437
52 , 0.0010530230716609753
53 , 0.0008711231483386121
54 , 0.000826066861376367
55 , 0.0010555200267640798
56 , 0.0008701380785459845
57 , 0.0008257332233778005
58 , 0.0009923544172181318
59 , 0.0008454390349900172
60 , 0.0008366063941596323
61 , 0.0010203511709637291
62 , 0.0008566567304659785
63 , 0.0008119193970806473
64 , 0.001035211777979345
65 , 0.0008606025276184157
66 , 0.0008210697744787378
67 , 0.0009152917644964994
68 , 0.0008045892734961479
69 , 0.001061526513705999
70 , 0.0008630310149057468
71 , 0.0008340507953252064
72 , 0.0008100850220928038
73 , 0.0010537004918246128
74 , 0.0008604042087053286
75 , 0.0008346888126300257
76 , 0.000799213561734998
77 , 0.001068538388329037
78 , 0.0008606335100588909
79 , 0.0008404320787506721
80 , 0.0008002123083678932
81 , 0.0009834681376068744
82 , 0.0008395958330274227
83 , 0.0007985582431364673
84 , 0.0009725199369586747
85 , 0.0008345461011031565
86 , 0.0007920966197089929
