iter , error
1 , 0.09642919886277632
2 , 0.04921052041838332
3 , 0.031239834515691713
4 , 0.02037494386884835
5 , 0.013860140932127502
6 , 0.009390330524095627
7 , 0.0068011126250761425
8 , 0.005307649646925395
9 , 0.004497230813156087
10 , 0.0039248994844957395
11 , 0.00363337350378813
12 , 0.0036043530651001065
13 , 0.0035576782813503704
14 , 0.0031065899276992567
15 , 0.0028372855127579344
16 , 0.002674235556863414
17 , 0.002470838531240781
18 , 0.002349509563948309
19 , 0.0021577489368296856
20 , 0.002039920888842322
21 , 0.001854073722806945
22 , 0.0016531573694080035
23 , 0.0014020769523195504
24 , 0.001285337020960196
25 , 0.00121073385576102
26 , 0.0011591459624633457
27 , 0.0011116439178939517
28 , 0.0010723428782748604
29 , 0.0010359098837263785
30 , 0.0010037828122253724
31 , 0.0009740363808572875
32 , 0.0009469644087260491
33 , 0.0009218176701920529
34 , 0.0008985412446590777
35 , 0.0008768004732924379
36 , 0.0008564709183138325
37 , 0.0008373711557874223
38 , 0.0008193857603175709
39 , 0.0008023977157870296
40 , 0.0007863146636749892
41 , 0.0007710525821625267
42 , 0.0007565397111920875
43 , 0.0007427123075344972
44 , 0.0007295143502733161
45 , 0.0007168960388798045
46 , 0.0007048130441402587
47 , 0.0006932257144350614
48 , 0.000682098469436939
49 , 0.0006713992749462416
50 , 0.0006610992014289104
51 , 0.0006511720487581054
52 , 0.0006415940244795452
53 , 0.0006323434678145928
54 , 0.0006234006110914801
55 , 0.0006147473730720599
56 , 0.0006063671790370458
57 , 0.0005982448036852089
58 , 0.0005903662334609569
59 , 0.00058271854554088
60 , 0.0005752898011436148
61 , 0.0005680689512063883
62 , 0.0005610457527734258
63 , 0.0005542106946938895
64 , 0.0005475549314350254
65 , 0.0005410702239901812
66 , 0.0005347488870065747
67 , 0.0005285837413800256
68 , 0.0005225680716668178
69 , 0.0005166955877502862
70 , 0.0005109603902738543
71 , 0.0005053569394155022
72 , 0.0004998800266328349
73 , 0.0004945247490542447
74 , 0.0004892864862317126
75 , 0.00048416087900518914
76 , 0.00047914381025835825
77 , 0.00047423138737141514
78 , 0.00046941992619898654
79 , 0.00046470593642091763
80 , 0.000460086108130732
81 , 0.00045555729954156147
82 , 0.00045111652570247097
83 , 0.000446760948129628
84 , 0.0004424878652669301
85 , 0.0004382947036996709
86 , 0.0004341790100527219
87 , 0.00043013844351172864
88 , 0.0004261707689120372
89 , 0.0004222738503455445
90 , 0.00041844564524064177
91 , 0.000414684198874706
92 , 0.0004109876392825836
93 , 0.00040735417252789986
94 , 0.000403782078307237
95 , 0.00040026970585992837
96 , 0.0003968154701587909
97 , 0.00039341784835932763
98 , 0.0003900753764869555
99 , 0.0003867866463436483
100 , 0.00038355030261703167
101 , 0.0003803650401764096
102 , 0.00037722960154159673
103 , 0.00037414277451158247
104 , 0.00037110338994119274
105 , 0.0003681103196549008
106 , 0.00036516247448779756
107 , 0.0003622588024446116
108 , 0.00035939828696838604
109 , 0.000356579945311064
110 , 0.0003538028269989053
111 , 0.00035106601238619686
112 , 0.0003483686112912049
113 , 0.00034570976170883325
114 , 0.00034308862859483007
115 , 0.0003405044027168325
116 , 0.0003379562995678325
117 , 0.0003354435583380397
118 , 0.0003329654409413478
119 , 0.00033052123109298114
120 , 0.00032811023343502804
121 , 0.00032573177270693956
122 , 0.0003233851929581393
123 , 0.0003210698568002514
124 , 0.00031878514469645174
125 , 0.0003165304542858003
126 , 0.0003143051997403924
127 , 0.0003121088111534871
128 , 0.00030994073395668967
129 , 0.0003078004283646496
130 , 0.0003056873688455404
131 , 0.0003036010436160469
132 , 0.00030154095415925436
133 , 0.0002995066147644482
134 , 0.0002974975520872756
135 , 0.0002955133047295668
136 , 0.00029355342283727507
137 , 0.00029161746771612596
138 , 0.0002897050114633549
139 , 0.00028781563661555353
140 , 0.0002859489358106751
141 , 0.00028410451146487764
142 , 0.0002822819754616869
143 , 0.00028048094885504634
144 , 0.00027870106158281823
145 , 0.0002769419521936698
146 , 0.0002752032675823071
147 , 0.0002734846627382198
148 , 0.000271785800500177
149 , 0.00027010635132531215
150 , 0.000268445993060346
151 , 0.0002668044107300963
152 , 0.00026518129632262884
153 , 0.00026357634859708204
154 , 0.0002619892728792845
155 , 0.00026041978089011664
156 , 0.0002588675905467069
157 , 0.0002573324258148575
158 , 0.00025581401650814
159 , 0.00025431209817202685
160 , 0.00025282641186789243
161 , 0.00025135670410406243
162 , 0.00024990272658159527
163 , 0.00024846423620166283
164 , 0.0002470409947305983
165 , 0.00024563276894012465
166 , 0.0002442393301117193
167 , 0.0002428604544184997
168 , 0.00024149592211621356
169 , 0.00024014551837747602
170 , 0.00023880903187401592
171 , 0.00023748625647466152
172 , 0.0002361769886408988
173 , 0.0002348810307990591
174 , 0.00023359818640673402
175 , 0.00023232826661038553
176 , 0.00023107108070192584
177 , 0.00022982644929481582
178 , 0.00022859418557439335
179 , 0.00022737412153946726
180 , 0.00022616607069739317
181 , 0.0002249698807489782
182 , 0.00022378535854073443
183 , 0.00022261237677177655
184 , 0.00022145072147556466
185 , 0.0002203003100987331
186 , 0.0002191608785450067
187 , 0.00021803243090525506
188 , 0.00021691459132703662
189 , 0.00021580753977005896
190 , 0.00021471065763722252
191 , 0.00021362449194037398
192 , 0.0002125479003099729
193 , 0.00021148220937077287
194 , 0.00021042514495663204
195 , 0.00020937971023444105
196 , 0.00020834117332568658
197 , 0.00020731617875160803
198 , 0.00020629462381472707
199 , 0.00020529113174833105
200 , 0.0002042837837875466
201 , 0.0002033048332594356
