iter , error
1 , 0.09136278515286896
2 , 0.04469709292003563
3 , 0.030392059693458894
4 , 0.023179376041605734
5 , 0.018668158318912303
6 , 0.015326409398843612
7 , 0.01273325890124515
8 , 0.010724837546286623
9 , 0.009109666783040206
10 , 0.007795430402531524
11 , 0.006772191149470115
12 , 0.005938112137659222
13 , 0.005225114377564347
14 , 0.004618538613835103
15 , 0.004084144922155662
16 , 0.003592888177202189
17 , 0.003144421264883168
18 , 0.0027615373391050675
19 , 0.00245974191776685
20 , 0.0022256591786944725
21 , 0.002038396636481036
22 , 0.0018840557502392964
23 , 0.0017541468893005516
24 , 0.0016431116712535406
25 , 0.0015470814846462342
26 , 0.0014632215822446414
27 , 0.0013893801625971967
28 , 0.0013238993102922044
29 , 0.0012654474625900763
30 , 0.0012129807478034069
31 , 0.0011656222424508858
32 , 0.0011226862995680255
33 , 0.0010835594373407597
34 , 0.001047794833997037
35 , 0.0010149252996105183
36 , 0.0009847041831624675
37 , 0.0009567778345863836
38 , 0.0009312603399687031
39 , 0.0009088527884431379
40 , 0.0008936034712978172
41 , 0.0009059225552348332
42 , 0.0010144556637534895
43 , 0.0012958655663801825
44 , 0.0016009562716548416
45 , 0.0012067027330844894
46 , 0.0015226709631722686
47 , 0.001119890744602079
48 , 0.0014024381932715043
49 , 0.0010730909560727427
50 , 0.001309297958147412
51 , 0.00093024519946435
52 , 0.0011630338877480582
53 , 0.0009811391128634788
54 , 0.0011633779300522994
55 , 0.0007784563526637842
56 , 0.0009234308848138716
57 , 0.0009651374804952946
58 , 0.0010304990730365825
59 , 0.0007292820826625184
60 , 0.0008002883352640643
61 , 0.0009186423427222066
62 , 0.0009990006801422083
63 , 0.001030477896158553
64 , 0.0007511707291364561
65 , 0.0007376766221702254
66 , 0.0007332620851754781
67 , 0.0007328815150591317
