iter , error
1 , 0.09820144373124796
2 , 0.052106419472610487
3 , 0.031741957927849444
4 , 0.0206156474951304
5 , 0.013682955974052785
6 , 0.008994337325269773
7 , 0.00579202658356489
8 , 0.003929548714454908
9 , 0.0030481481006350247
10 , 0.002489275677821507
11 , 0.002129523705894537
12 , 0.0019017095525436288
13 , 0.0017190705113550953
14 , 0.0016157831534304497
15 , 0.0014556832630284338
16 , 0.0013880303430028648
17 , 0.0013140399062414093
18 , 0.001277542151846654
19 , 0.0012308305746339641
20 , 0.0012072337791169895
21 , 0.001175321408032246
22 , 0.0011591151489303577
23 , 0.0011360468842602112
24 , 0.001124281972163246
25 , 0.0011068114518692528
26 , 0.001097869494252227
27 , 0.0010841326545114939
28 , 0.001077090808382965
29 , 0.001065971260532764
30 , 0.0010602766720761447
31 , 0.001051085719627745
32 , 0.0010463976021353647
33 , 0.0010387092251757165
34 , 0.001034819615394484
35 , 0.0010283790985416241
36 , 0.001025168670687176
37 , 0.001019836317177474
38 , 0.0010172412533655886
39 , 0.0010129463934152273
40 , 0.0010109189276431487
41 , 0.0010076055620215395
42 , 0.0010060603712343707
43 , 0.001003621817659379
44 , 0.0010023864521696052
45 , 0.0010006190691084413
46 , 0.000999436399178892
47 , 0.0009980591553604235
48 , 0.000996668244800825
49 , 0.0009954060210526222
50 , 0.0009936447624026856
51 , 0.0009923043472527342
52 , 0.0009901455803727156
53 , 0.000988629874060193
54 , 0.000986138718922266
55 , 0.0009844157358252213
56 , 0.0009816841515316833
57 , 0.0009797508087737508
58 , 0.0009768538319133361
59 , 0.0009747125236245282
60 , 0.0009716924794251835
61 , 0.0009693398863083696
62 , 0.0009662073286328092
63 , 0.0009636307003146017
64 , 0.0009603714327835457
65 , 0.0009575487074228733
66 , 0.0009541313897381415
67 , 0.0009510331074742861
68 , 0.0009474158548846916
69 , 0.0009440081256839635
70 , 0.0009401445326620601
71 , 0.0009363932792372638
72 , 0.0009322390570178829
73 , 0.0009281162572913415
74 , 0.0009236376451690837
75 , 0.0009191301549324579
76 , 0.000914314499039569
77 , 0.0009094349748780099
78 , 0.0009043021868659359
79 , 0.0008990995760734732
80 , 0.0008937108158236188
81 , 0.0008882756283086157
82 , 0.0008827339185486139
83 , 0.0008771931294421248
84 , 0.0008716320591744349
85 , 0.0008661320519173115
86 , 0.0008606941133152318
87 , 0.0008553765118668754
88 , 0.0008501887275621753
89 , 0.0008451683937608129
90 , 0.0008403244786880071
91 , 0.0008356773419918335
92 , 0.0008312312974202151
93 , 0.0008269936915285621
94 , 0.0008229635390929081
95 , 0.0008191395033782491
96 , 0.0008155164307217091
97 , 0.0008120879419896768
98 , 0.0008088463225480903
99 , 0.000805782787975475
100 , 0.0008028884714793607
101 , 0.0008001538726583808
102 , 0.0007975699671188626
103 , 0.000795127503187525
104 , 0.0007928178988263622
105 , 0.0007906326312962822
106 , 0.0007885638657199691
107 , 0.0007866039951713331
108 , 0.0007847460443994365
109 , 0.0007829833465930059
110 , 0.0007813097860694185
111 , 0.0007797195790625764
112 , 0.000778207410815865
113 , 0.0007767682890981385
114 , 0.0007753976161213612
115 , 0.0007740910906374862
116 , 0.0007728447415480632
117 , 0.0007716548617095638
118 , 0.0007705180200618644
119 , 0.0007694310159712477
120 , 0.0007683908799632981
121 , 0.0007673948414250398
