iter , error
1 , 0.10175590111756873
2 , 0.03427334336908038
3 , 0.018063094015325066
4 , 0.010868135019350158
5 , 0.006498723589060214
6 , 0.004096793702862207
7 , 0.0029690145290095136
8 , 0.0024010057778849976
9 , 0.0018738090250674203
10 , 0.0016103738733646387
11 , 0.0014568671467584577
12 , 0.0013479500565393631
13 , 0.0012650559764517276
14 , 0.0012000556530526777
15 , 0.0011479091681645813
16 , 0.0011052949849119514
17 , 0.0010699359431068653
18 , 0.001040218670163248
19 , 0.0010149683213593194
20 , 0.000993309511897941
21 , 0.0009745770851206167
22 , 0.0009582570024889264
23 , 0.0009439460921057119
24 , 0.0009313239801288394
25 , 0.0009201331064168295
26 , 0.0009101642331903235
27 , 0.0009012457644800883
28 , 0.0008932357588061459
29 , 0.0008860158770745406
30 , 0.0008794867419684998
31 , 0.0008735643408730429
32 , 0.0008681772098719934
33 , 0.0008632642090026733
34 , 0.0008587727497502086
35 , 0.0008546573717762131
36 , 0.0008508785917395841
37 , 0.0008474019658600036
38 , 0.0008441973216815966
39 , 0.0008412381247405295
40 , 0.0008385009535176029
41 , 0.0008359650618593205
42 , 0.0008336120124739366
43 , 0.0008314253685057674
44 , 0.0008293904328198332
45 , 0.0008274940266765983
46 , 0.000825724301082638
47 , 0.0008240705753702363
48 , 0.0008225231985646651
49 , 0.0008210734299005123
50 , 0.0008197133354925462
51 , 0.0008184356986857362
52 , 0.0008172339420299476
53 , 0.0008161020591671812
54 , 0.0008150345551992201
55 , 0.0008140263943334092
56 , 0.0008130729537936653
