iter , error
1 , 0.10605262988750999
2 , 0.05515259787201071
3 , 0.03756801144842473
4 , 0.02677334878342556
5 , 0.019001154427351178
6 , 0.013967492117662735
7 , 0.01085422036325356
8 , 0.008695884241321922
9 , 0.007270423845484612
10 , 0.0064104914023564614
11 , 0.0057658398560743555
12 , 0.005357920438636232
13 , 0.005029775111208341
14 , 0.004919991676799399
15 , 0.0046205240910063
16 , 0.004465474710421981
17 , 0.004085235571618819
18 , 0.0038944661979222043
19 , 0.003589848951118067
20 , 0.003357996775529023
21 , 0.0030463109927521908
22 , 0.002744187421982948
23 , 0.002576709576801439
24 , 0.002440890612650566
25 , 0.00231008024759331
26 , 0.0021331324256074653
27 , 0.0019500860442559448
28 , 0.0017131337053562894
29 , 0.0014932168993102909
30 , 0.0013562997675691957
31 , 0.0012748812872488652
32 , 0.0012129450064707159
33 , 0.001164570553757142
34 , 0.0011221409419398857
35 , 0.0010854086179100473
36 , 0.001052030111293776
37 , 0.0010214819022531787
38 , 0.0009934138062793181
39 , 0.0009673763559232245
40 , 0.0009431319235960261
41 , 0.0009204806882808846
42 , 0.0008991806604385314
43 , 0.0008791450697436926
44 , 0.0008602013588571643
45 , 0.0008422740883363252
46 , 0.0008252555026601573
47 , 0.0008090727968523001
48 , 0.0007936544381092513
49 , 0.0007789384859459794
50 , 0.0007648714465487331
51 , 0.0007514037651866562
52 , 0.0007384926674150234
53 , 0.0007260986604578473
54 , 0.0007141867711298743
55 , 0.0007027250158709305
56 , 0.0006916845386771367
57 , 0.0006810390053641158
58 , 0.00067076441249026
59 , 0.0006608387964036577
60 , 0.0006512420166131423
61 , 0.0006419555686935764
62 , 0.0006329624095102244
63 , 0.000624246816105745
64 , 0.0006157942525385226
65 , 0.0006075912586135302
66 , 0.0005996253476769259
67 , 0.0005918849181408731
68 , 0.0005843591735690668
69 , 0.0005770380520321051
70 , 0.000569912162620031
71 , 0.0005629727286931853
72 , 0.0005562115368336596
73 , 0.0005496208909204168
74 , 0.0005431935706891561
75 , 0.0005369227942813925
76 , 0.0005308021843297673
77 , 0.0005248257371918419
78 , 0.0005189877949916757
79 , 0.0005132830201704633
80 , 0.0005077063722841805
81 , 0.0005022530868170012
82 , 0.0004969186558066552
83 , 0.0004916988101012185
84 , 0.00048658950308739786
85 , 0.0004815868957482337
86 , 0.00047668734292376366
87 , 0.0004718873806619248
88 , 0.00046718371455898336
89 , 0.0004625732089994732
90 , 0.000458052877214848
91 , 0.00045361987208847706
92 , 0.00044927147764180854
93 , 0.00044500510114310127
94 , 0.0004408182657858683
95 , 0.0004367086038893151
96 , 0.0004326738505776114
97 , 0.0004287118378989797
98 , 0.00042482048934916873
99 , 0.00042099781476717256
100 , 0.00041724190557402104
101 , 0.0004135509303280251
102 , 0.00040992313057228646
103 , 0.00040635681695236987
104 , 0.0004028503655839722
105 , 0.0003994022146521085
106 , 0.00039601086122494983
107 , 0.00039267485826681756
108 , 0.0003893928118361001
109 , 0.00038616337845506776
110 , 0.0003829852626395288
111 , 0.0003798572145773145
112 , 0.0003767780279453416
113 , 0.0003737465378558832
114 , 0.00037076161892329553
115 , 0.00036782218344323637
116 , 0.00036492717967682666
117 , 0.00036207559023293724
