iter , error
1 , 0.09476525663106207
2 , 0.04647202473270159
3 , 0.03251280463030393
4 , 0.024881791731584543
5 , 0.019864647238612806
6 , 0.016222172224771784
7 , 0.013421499094206427
8 , 0.011206385084958307
9 , 0.00943771286630936
10 , 0.008017230607252374
11 , 0.006885653827063872
12 , 0.005963438216979571
13 , 0.005174947969735264
14 , 0.004477259202945137
15 , 0.0038533395003008267
16 , 0.0033296025475500982
17 , 0.002927499902168984
18 , 0.0026143251105979434
19 , 0.002357432211144363
20 , 0.002140733522290911
21 , 0.001956693627429817
22 , 0.001797600659049544
23 , 0.001660749593636604
24 , 0.0015411639045424745
25 , 0.0014380423383101788
26 , 0.0013459975690739026
27 , 0.0012666428713368994
28 , 0.001194916292520854
29 , 0.0011338102092321302
30 , 0.0010767426139614842
31 , 0.0010291197462287557
32 , 0.0009843463772198778
33 , 0.0009468057099024062
34 , 0.0009105698928755079
35 , 0.0008813431337671129
36 , 0.0008574155352704535
37 , 0.0008343565377002011
38 , 0.0008168360068712462
39 , 0.0008884458535234802
40 , 0.001079462137947487
41 , 0.0014145513017662966
42 , 0.001510190124066188
43 , 0.0015942473892072988
44 , 0.0012228719502892066
45 , 0.001186071852102415
46 , 0.0011164690368765746
47 , 0.0011027195247666002
48 , 0.0009771706369962139
49 , 0.0008335280277390806
50 , 0.0008060695945797425
51 , 0.0008068012294927248
