iter , error
1 , 0.11114500028589577
2 , 0.058435558393414036
3 , 0.03807233658290309
4 , 0.026184422487358607
5 , 0.018250782007794373
6 , 0.0129249086076487
7 , 0.009071602313466006
8 , 0.006264102764524244
9 , 0.004614651565661459
10 , 0.0036053154553443816
11 , 0.0030408143503982735
12 , 0.003009196744351058
13 , 0.0026350231311263695
14 , 0.0026069563130375084
15 , 0.0026111997808941512
16 , 0.002848672343378134
17 , 0.0027317305591484427
18 , 0.002136364442117549
19 , 0.0020153075058941456
20 , 0.0018527748471850005
21 , 0.0018263918769779734
22 , 0.0017710474227313157
23 , 0.0017687258647589978
24 , 0.0017305976620020278
25 , 0.001831337950091239
26 , 0.0019526731636601295
27 , 0.0021650180806373127
28 , 0.0019051979499830661
29 , 0.0019821772008007696
30 , 0.001763787588840439
31 , 0.0019122552805758677
32 , 0.001750584044676158
33 , 0.001689286732956594
34 , 0.0019077439548591843
35 , 0.001762162144603763
36 , 0.0015578979721587263
37 , 0.0009742981781198824
38 , 0.0008391040844195504
39 , 0.0007902487557982979
40 , 0.0007797211458110072
41 , 0.0007607226360753784
42 , 0.0007687443939369587
43 , 0.0007490905526527959
44 , 0.0007452507139209148
45 , 0.0007252460104509752
46 , 0.0007143232204365113
47 , 0.0007080470996928199
48 , 0.000702731860949169
49 , 0.0007177281782327672
50 , 0.0007264228713801294
51 , 0.0007702981813128301
52 , 0.0007957691091503332
53 , 0.0008448871897257293
54 , 0.0008376912744923372
55 , 0.0008230518108777962
56 , 0.0007589359580217593
57 , 0.0007266201309044925
58 , 0.0006841885468159432
59 , 0.000677719871043458
60 , 0.0006606090855291363
61 , 0.000660216571376252
